,CLOSE_PRICE
JKLAKSHMI,341.45
JKPAPER,98.95
JKTYRE,81.2
JMA,30.7
JMCPROJECT,51.75
JMFINANCIL,76.9
JMTAUTOLTD,2.55
JOCIL,163.0
JPASSOCIAT,4.2
JPINFRATEC,1.3
JPOLYINVST,14.1
JPPOWER,2.5
JSL,65.85
JSLHISAR,125.05
JSWENERGY,63.2
JSWHL,3190.2
JSWISPL,17.9
JSWSTEEL,336.15
JTEKTINDIA,77.8
JUBILANT,696.8
JUBLFOOD,2618.2
JUBLINDS,182.15
JUMPNET,22.05
JUNIORBEES,312.72
JUSTDIAL,617.7
JYOTHYLAB,139.35
JYOTISTRUC,3.35
KABRAEXTRU,78.0
KAJARIACER,620.2
KAKATCEM,169.75
KALPATPOWR,307.65
KALYANIFRG,130.0
KAMATHOTEL,32.1
KAMDHENU,74.85
KANANIIND,3.2
KANORICHEM,48.95
KANSAINER,535.95
KAPSTON,101.5
KARDA,95.8
KARMAENG,9.1
KARURVYSYA,36.2
KAUSHALYA,1.4
KAYA,250.95
KCP,69.35
KCPSUGIND,14.35
KDDL,162.0
KEC,348.8
KECL,12.0
KEERTI,26.75
KEI,373.45
KELLTONTEC,50.35
KENNAMET,792.6
KERNEX,23.45
KESORAMIND,43.7
KEYFINSERV,96.4
KGL,0.25
KHADIM,114.25
KHAICHEM,19.6
KHANDSE,9.15
KICL,1322.6
KILITCH,95.4
KINGFA,566.2
KIOCL,117.15
KIRIINDUS,474.85
KIRLFER,113.7
KIRLOSBROS,122.85
KIRLOSENG,109.9
KIRLOSIND,733.5
KITEX,99.9
KKCL,739.55
KMSUGAR,10.25
KNRCON,292.55
KOKUYOCMLN,61.7
KOLTEPATIL,186.8
KOPRAN,118.6
KOTAKBANK,1889.4
KOTAKBKETF,294.32
KOTAKGOLD,438.8
KOTAKNIFTY,133.76
KOTAKNV20,64.83
KOTAKPSUBK,143.97
KOTARISUG,14.2
KOTHARIPET,15.0
KOTHARIPRO,64.7
KPITTECH,104.2
KPRMILL,807.75
KRBL,250.5
KREBSBIO,85.15
KRIDHANINF,2.6
KRISHANA,76.7
KSB,525.0
KSCL,509.65
KSERASERA,0.15
KSK,0.4
KSL,236.05
KTKBANK,44.25
KUANTUM,42.2
KWALITY,2.45
L&TFH,71.35
LAKSHVILAS,9.0
LALPATHLAB,2196.95
LAMBODHARA,27.95
LAOPALA,213.2
LASA,77.35
LAURUSLABS,282.85
LAXMIMACH,4340.9
LEMONTREE,33.0
LFIC,57.1
LGBBROSLTD,258.5
LGBFORGE,2.5
LIBAS,28.65
LIBERTSHOE,145.6
LICHSGFIN,329.55
LICNETFGSC,21.75
LICNETFN50,134.31
LICNETFSEN,467.0
LICNFNHGP,131.31
LIKHITHA,154.85
LINCOLN,234.05
LINCPEN,156.6
LINDEINDIA,890.7
LIQUIDBEES,1000.0
